label,future_return,time
2,-0.00066101586,2025-06-16 14:05:00+00:00
2,-0.0008626387,2025-06-16 14:10:00+00:00
1,-0.0010613849,2025-06-16 14:15:00+00:00
1,-0.0024022586,2025-06-16 14:20:00+00:00
1,-0.0014853931,2025-06-16 14:25:00+00:00
1,-0.0013342267,2025-06-16 14:30:00+00:00
2,-0.00084248465,2025-06-16 14:35:00+00:00
2,-0.00054752326,2025-06-16 14:40:00+00:00
2,-8.788865e-05,2025-06-16 14:45:00+00:00
2,0.000635417,2025-06-16 14:50:00+00:00
2,0.0001815525,2025-06-16 14:55:00+00:00
2,0.0001639858,2025-06-16 15:00:00+00:00
2,-0.0004624318,2025-06-16 15:05:00+00:00
2,-0.0006468059,2025-06-16 15:10:00+00:00
2,-0.00018733005,2025-06-16 15:15:00+00:00
2,0.00014647465,2025-06-16 15:20:00+00:00
2,0.0003601873,2025-06-16 15:25:00+00:00
2,0.00052737206,2025-06-16 15:30:00+00:00
1,-0.0011271877,2025-06-16 15:35:00+00:00
1,-0.0013534456,2025-06-16 15:40:00+00:00
1,-0.0011719516,2025-06-16 15:45:00+00:00
0,-0.007895238,2025-06-16 15:50:00+00:00
0,-0.008021994,2025-06-16 15:55:00+00:00
0,-0.0063182735,2025-06-16 16:00:00+00:00
0,-0.005636665,2025-06-16 16:05:00+00:00
0,-0.005335942,2025-06-16 16:10:00+00:00
0,-0.005758551,2025-06-16 16:15:00+00:00
0,-0.005527144,2025-06-16 16:20:00+00:00
0,-0.0070050233,2025-06-16 16:25:00+00:00
0,-0.0063251294,2025-06-16 16:30:00+00:00
0,-0.005882646,2025-06-16 16:35:00+00:00
0,-0.0040541054,2025-06-16 16:40:00+00:00
1,-0.0036402463,2025-06-16 16:45:00+00:00
3,0.0017786194,2025-06-16 16:50:00+00:00
3,0.0025736303,2025-06-16 16:55:00+00:00
3,0.0018916235,2025-06-16 17:00:00+00:00
3,0.0015783786,2025-06-16 17:05:00+00:00
3,0.0013220035,2025-06-16 17:10:00+00:00
3,0.0012190382,2025-06-16 17:15:00+00:00
3,0.001955708,2025-06-16 17:20:00+00:00
3,0.0035994446,2025-06-16 17:25:00+00:00
3,0.0034714958,2025-06-16 17:30:00+00:00
3,0.0037887052,2025-06-16 17:35:00+00:00
3,0.0025625392,2025-06-16 17:40:00+00:00
3,0.0018341332,2025-06-16 17:45:00+00:00
3,0.002072844,2025-06-16 17:50:00+00:00
3,0.0022343704,2025-06-16 17:55:00+00:00
2,0.0008557993,2025-06-16 18:00:00+00:00
2,0.0006497611,2025-06-16 18:05:00+00:00
2,-2.9404413e-05,2025-06-16 18:10:00+00:00
2,0.00019704376,2025-06-16 18:15:00+00:00
2,-0.0009083346,2025-06-16 18:20:00+00:00
1,-0.0013218188,2025-06-16 18:25:00+00:00
1,-0.0016122733,2025-06-16 18:30:00+00:00
1,-0.0015773195,2025-06-16 18:35:00+00:00
1,-0.0010635266,2025-06-16 18:40:00+00:00
1,-0.00104028,2025-06-16 18:45:00+00:00
1,-0.0010607227,2025-06-16 18:50:00+00:00
1,-0.0015009458,2025-06-16 18:55:00+00:00
1,-0.0013516531,2025-06-16 19:00:00+00:00
1,-0.0015366715,2025-06-16 19:05:00+00:00
2,-0.00056458137,2025-06-16 19:10:00+00:00
2,-0.0007939005,2025-06-16 19:15:00+00:00
2,-0.00042074415,2025-06-16 19:20:00+00:00
2,-0.0006029589,2025-06-16 19:25:00+00:00
1,-0.0016678236,2025-06-16 19:30:00+00:00
1,-0.0016121725,2025-06-16 19:35:00+00:00
1,-0.0020263812,2025-06-16 19:40:00+00:00
1,-0.0021915697,2025-06-16 19:45:00+00:00
1,-0.001979569,2025-06-16 19:50:00+00:00
1,-0.002000347,2025-06-16 19:55:00+00:00
1,-0.0019125297,2025-06-16 20:00:00+00:00
1,-0.0019863283,2025-06-16 20:05:00+00:00
1,-0.0022713698,2025-06-16 20:10:00+00:00
1,-0.0025013022,2025-06-16 20:15:00+00:00
1,-0.0027109685,2025-06-16 20:20:00+00:00
1,-0.0023338287,2025-06-16 20:25:00+00:00
1,-0.001231596,2025-06-16 20:30:00+00:00
1,-0.0010195482,2025-06-16 20:35:00+00:00
1,-0.0012053306,2025-06-16 20:40:00+00:00
1,-0.0010849249,2025-06-16 20:45:00+00:00
1,-0.0014913057,2025-06-16 20:50:00+00:00
1,-0.0021605785,2025-06-16 20:55:00+00:00
1,-0.0021697218,2025-06-16 21:00:00+00:00
1,-0.0024532063,2025-06-16 21:05:00+00:00
1,-0.002087812,2025-06-16 21:10:00+00:00
1,-0.0019647582,2025-06-16 21:15:00+00:00
1,-0.0012927599,2025-06-16 21:20:00+00:00
1,-0.0015457592,2025-06-16 21:25:00+00:00
2,-0.0007316087,2025-06-16 21:30:00+00:00
2,-0.0008229603,2025-06-16 21:35:00+00:00
2,-0.00084091385,2025-06-16 21:40:00+00:00
2,-0.0004781215,2025-06-16 21:45:00+00:00
2,-0.0001977603,2025-06-16 21:50:00+00:00
2,-0.00035152189,2025-06-16 21:55:00+00:00
2,-0.00011226727,2025-06-16 22:00:00+00:00
2,0.00034878633,2025-06-16 22:05:00+00:00
2,0.00019207867,2025-06-16 22:10:00+00:00
2,0.0005438847,2025-06-16 22:15:00+00:00
2,0.00023051552,2025-06-16 22:20:00+00:00
2,5.3180804e-05,2025-06-16 22:25:00+00:00
2,-0.0006760527,2025-06-16 22:30:00+00:00
2,-0.0005668047,2025-06-16 22:35:00+00:00
2,-0.0007323584,2025-06-16 22:40:00+00:00
2,-0.0008061087,2025-06-16 22:45:00+00:00
2,-0.0008207199,2025-06-16 22:50:00+00:00
2,0.00031027544,2025-06-16 22:55:00+00:00
3,0.0011937123,2025-06-16 23:00:00+00:00
2,0.00082734006,2025-06-16 23:05:00+00:00
2,0.0009158916,2025-06-16 23:10:00+00:00
2,0.0009099208,2025-06-16 23:15:00+00:00
3,0.001060718,2025-06-16 23:20:00+00:00
2,0.0008597106,2025-06-16 23:25:00+00:00
3,0.0015923097,2025-06-16 23:30:00+00:00
3,0.0022005676,2025-06-16 23:35:00+00:00
3,0.0029286256,2025-06-16 23:40:00+00:00
4,0.0040751677,2025-06-16 23:45:00+00:00
3,0.0031821632,2025-06-16 23:50:00+00:00
3,0.0030929297,2025-06-16 23:55:00+00:00
3,0.0022340664,2025-06-17 01:00:00+00:00
3,0.0025744434,2025-06-17 01:05:00+00:00
3,0.0020869123,2025-06-17 01:10:00+00:00
3,0.0023878466,2025-06-17 01:15:00+00:00
3,0.0027331032,2025-06-17 01:20:00+00:00
3,0.003199745,2025-06-17 01:25:00+00:00
3,0.0020557987,2025-06-17 01:30:00+00:00
3,0.0011406037,2025-06-17 01:35:00+00:00
2,0.00011786372,2025-06-17 01:40:00+00:00
2,-0.00046796363,2025-06-17 01:45:00+00:00
3,0.0014078451,2025-06-17 01:50:00+00:00
3,0.0021409998,2025-06-17 01:55:00+00:00
3,0.001136628,2025-06-17 02:00:00+00:00
3,0.0014812154,2025-06-17 02:05:00+00:00
3,0.0020295447,2025-06-17 02:10:00+00:00
2,0.00072730915,2025-06-17 02:15:00+00:00
2,0.00029434706,2025-06-17 02:20:00+00:00
2,9.709852e-05,2025-06-17 02:25:00+00:00
3,0.0013010026,2025-06-17 02:30:00+00:00
3,0.0012688375,2025-06-17 02:35:00+00:00
3,0.0017088226,2025-06-17 02:40:00+00:00
2,0.00032684454,2025-06-17 02:45:00+00:00
1,-0.0014588063,2025-06-17 02:50:00+00:00
1,-0.0025037616,2025-06-17 02:55:00+00:00
2,-0.00035001338,2025-06-17 03:00:00+00:00
2,-0.00051751157,2025-06-17 03:05:00+00:00
2,-0.00039685573,2025-06-17 03:10:00+00:00
2,0.000900384,2025-06-17 03:15:00+00:00
2,0.0006738564,2025-06-17 03:20:00+00:00
2,0.00017358352,2025-06-17 03:25:00+00:00
2,-0.0005232524,2025-06-17 03:30:00+00:00
2,-0.0003763466,2025-06-17 03:35:00+00:00
2,-2.9412196e-05,2025-06-17 03:40:00+00:00
2,-0.000529845,2025-06-17 03:45:00+00:00
2,-0.00034167088,2025-06-17 03:50:00+00:00
2,-0.00019149412,2025-06-17 03:55:00+00:00
1,-0.0012799087,2025-06-17 04:00:00+00:00
1,-0.0012003072,2025-06-17 04:05:00+00:00
1,-0.0014204253,2025-06-17 04:10:00+00:00
1,-0.0013816986,2025-06-17 04:15:00+00:00
1,-0.0011644866,2025-06-17 04:20:00+00:00
2,-0.00070303836,2025-06-17 04:25:00+00:00
2,-0.0006264669,2025-06-17 04:30:00+00:00
2,-0.00090004236,2025-06-17 04:35:00+00:00
2,-3.2354368e-05,2025-06-17 04:40:00+00:00
3,0.0012310701,2025-06-17 04:45:00+00:00
2,-8.839336e-06,2025-06-17 04:50:00+00:00
1,-0.0010931989,2025-06-17 04:55:00+00:00
1,-0.0017499771,2025-06-17 05:00:00+00:00
1,-0.0028305915,2025-06-17 05:05:00+00:00
1,-0.0031452838,2025-06-17 05:10:00+00:00
0,-0.004727826,2025-06-17 05:15:00+00:00
0,-0.005555425,2025-06-17 05:20:00+00:00
1,-0.0034058061,2025-06-17 05:25:00+00:00
1,-0.0031990441,2025-06-17 05:30:00+00:00
1,-0.0029763482,2025-06-17 05:35:00+00:00
1,-0.0039855987,2025-06-17 05:40:00+00:00
0,-0.004550535,2025-06-17 05:45:00+00:00
1,-0.0027313791,2025-06-17 05:50:00+00:00
2,-0.00061946904,2025-06-17 05:55:00+00:00
2,0.00019773403,2025-06-17 06:00:00+00:00
2,0.0007148258,2025-06-17 06:05:00+00:00
3,0.0012939897,2025-06-17 06:10:00+00:00
3,0.0023011963,2025-06-17 06:15:00+00:00
3,0.0030818784,2025-06-17 06:20:00+00:00
3,0.0010662902,2025-06-17 06:25:00+00:00
3,0.001245933,2025-06-17 06:30:00+00:00
3,0.0012194869,2025-06-17 06:35:00+00:00
3,0.0016744483,2025-06-17 06:40:00+00:00
3,0.0032416012,2025-06-17 06:45:00+00:00
3,0.0029574959,2025-06-17 06:50:00+00:00
3,0.0018182355,2025-06-17 06:55:00+00:00
3,0.0010917481,2025-06-17 07:00:00+00:00
3,0.0013873065,2025-06-17 07:05:00+00:00
2,0.0009707134,2025-06-17 07:10:00+00:00
3,0.0010063064,2025-06-17 07:15:00+00:00
3,0.0014196244,2025-06-17 07:20:00+00:00
3,0.0012628423,2025-06-17 07:25:00+00:00
2,0.00017102889,2025-06-17 07:30:00+00:00
2,0.00058393297,2025-06-17 07:35:00+00:00
2,0.00025944467,2025-06-17 07:40:00+00:00
1,-0.0010721334,2025-06-17 07:45:00+00:00
2,-0.000114887334,2025-06-17 07:50:00+00:00
2,-0.0004301633,2025-06-17 07:55:00+00:00
1,-0.0013351961,2025-06-17 08:00:00+00:00
1,-0.0012969557,2025-06-17 08:05:00+00:00
2,-0.0007280659,2025-06-17 08:10:00+00:00
2,-0.0008873716,2025-06-17 08:15:00+00:00
2,-0.00094310986,2025-06-17 08:20:00+00:00
1,-0.0014557414,2025-06-17 08:25:00+00:00
1,-0.0014564452,2025-06-17 08:30:00+00:00
1,-0.0016682484,2025-06-17 08:35:00+00:00
1,-0.0032009527,2025-06-17 08:40:00+00:00
1,-0.0013887824,2025-06-17 08:45:00+00:00
1,-0.0022803338,2025-06-17 08:50:00+00:00
1,-0.002072157,2025-06-17 08:55:00+00:00
2,-0.0001357641,2025-06-17 09:00:00+00:00
2,-0.00028333964,2025-06-17 09:05:00+00:00
1,-0.0013067538,2025-06-17 09:10:00+00:00
2,0.00014458415,2025-06-17 09:15:00+00:00
2,2.9500004e-06,2025-06-17 09:20:00+00:00
2,-0.00036299034,2025-06-17 09:25:00+00:00
2,-0.0004901266,2025-06-17 09:30:00+00:00
2,-0.0007085666,2025-06-17 09:35:00+00:00
3,0.0021644766,2025-06-17 09:40:00+00:00
2,0.00076474494,2025-06-17 09:45:00+00:00
2,0.00019193858,2025-06-17 09:50:00+00:00
2,0.00065572414,2025-06-17 09:55:00+00:00
2,-0.00019186662,2025-06-17 10:00:00+00:00
2,-0.0005697922,2025-06-17 10:05:00+00:00
2,0.00023629141,2025-06-17 10:10:00+00:00
2,-0.00087328,2025-06-17 10:15:00+00:00
1,-0.0013894461,2025-06-17 10:20:00+00:00
2,-0.00036016994,2025-06-17 10:25:00+00:00
2,-0.000100436606,2025-06-17 10:30:00+00:00
2,-5.908908e-05,2025-06-17 10:35:00+00:00
1,-0.0017231205,2025-06-17 10:40:00+00:00
1,-0.0019679347,2025-06-17 10:45:00+00:00
1,-0.0017153064,2025-06-17 10:50:00+00:00
1,-0.0026211778,2025-06-17 10:55:00+00:00
1,-0.0022556037,2025-06-17 11:00:00+00:00
1,-0.0020884597,2025-06-17 11:05:00+00:00
1,-0.0017333786,2025-06-17 11:10:00+00:00
1,-0.0017687565,2025-06-17 11:15:00+00:00
2,-0.00075920275,2025-06-17 11:20:00+00:00
1,-0.0017424329,2025-06-17 11:25:00+00:00
1,-0.0011226395,2025-06-17 11:30:00+00:00
2,-0.00061160815,2025-06-17 11:35:00+00:00
2,0.0003901447,2025-06-17 11:40:00+00:00
2,-0.00010346856,2025-06-17 11:45:00+00:00
2,0.0007777981,2025-06-17 11:50:00+00:00
3,0.0019740094,2025-06-17 11:55:00+00:00
3,0.002186727,2025-06-17 12:00:00+00:00
3,0.0027736665,2025-06-17 12:05:00+00:00
3,0.0032479633,2025-06-17 12:10:00+00:00
3,0.003910583,2025-06-17 12:15:00+00:00
3,0.0036717753,2025-06-17 12:20:00+00:00
4,0.0040116324,2025-06-17 12:25:00+00:00
3,0.0039573153,2025-06-17 12:30:00+00:00
4,0.0041715326,2025-06-17 12:35:00+00:00
3,0.0033622086,2025-06-17 12:40:00+00:00
4,0.0041864756,2025-06-17 12:45:00+00:00
3,0.0033599588,2025-06-17 12:50:00+00:00
3,0.0037009907,2025-06-17 12:55:00+00:00
3,0.0036523398,2025-06-17 13:00:00+00:00
3,0.0029932961,2025-06-17 13:05:00+00:00
3,0.001981389,2025-06-17 13:10:00+00:00
2,0.00068065495,2025-06-17 13:15:00+00:00
2,-0.00022385994,2025-06-17 13:20:00+00:00
2,1.7679662e-05,2025-06-17 13:25:00+00:00
2,-3.535172e-05,2025-06-17 13:30:00+00:00
2,-0.00076842454,2025-06-17 13:35:00+00:00
2,3.2390475e-05,2025-06-17 13:40:00+00:00
2,-0.00045341058,2025-06-17 13:45:00+00:00
1,-0.0011250714,2025-06-17 13:50:00+00:00
1,-0.0027986146,2025-06-17 13:55:00+00:00
1,-0.0039773597,2025-06-17 14:00:00+00:00
1,-0.0033287127,2025-06-17 14:05:00+00:00
1,-0.0039519994,2025-06-17 14:10:00+00:00
1,-0.0032566767,2025-06-17 14:15:00+00:00
1,-0.0018266347,2025-06-17 14:20:00+00:00
1,-0.0016382864,2025-06-17 14:25:00+00:00
1,-0.0012373539,2025-06-17 14:30:00+00:00
1,-0.0018297264,2025-06-17 14:35:00+00:00
1,-0.003074051,2025-06-17 14:40:00+00:00
1,-0.0028218466,2025-06-17 14:45:00+00:00
1,-0.0012531255,2025-06-17 14:50:00+00:00
2,-0.0005607035,2025-06-17 14:55:00+00:00
2,0.00086835294,2025-06-17 15:00:00+00:00
3,0.0012963619,2025-06-17 15:05:00+00:00
3,0.0025052808,2025-06-17 15:10:00+00:00
3,0.0027296576,2025-06-17 15:15:00+00:00
3,0.0020749583,2025-06-17 15:20:00+00:00
3,0.0015583357,2025-06-17 15:25:00+00:00
3,0.0019674704,2025-06-17 15:30:00+00:00
3,0.0019924787,2025-06-17 15:35:00+00:00
3,0.00291813,2025-06-17 15:40:00+00:00
3,0.0013144836,2025-06-17 15:45:00+00:00
3,0.0013285035,2025-06-17 15:50:00+00:00
3,0.0011279417,2025-06-17 15:55:00+00:00
2,-0.00016230604,2025-06-17 16:00:00+00:00
2,-0.0005662397,2025-06-17 16:05:00+00:00
1,-0.00216012,2025-06-17 16:10:00+00:00
1,-0.0020210473,2025-06-17 16:15:00+00:00
1,-0.0025124813,2025-06-17 16:20:00+00:00
1,-0.0028407166,2025-06-17 16:25:00+00:00
0,-0.0062234863,2025-06-17 16:30:00+00:00
0,-0.0067138216,2025-06-17 16:35:00+00:00
0,-0.0058722883,2025-06-17 16:40:00+00:00
1,-0.0032243696,2025-06-17 16:45:00+00:00
1,-0.0023380122,2025-06-17 16:50:00+00:00
1,-0.0016103724,2025-06-17 16:55:00+00:00
1,-0.0010330243,2025-06-17 17:00:00+00:00
2,-0.0007170532,2025-06-17 17:05:00+00:00
2,-0.00021854696,2025-06-17 17:10:00+00:00
2,-0.0005254737,2025-06-17 17:15:00+00:00
2,-0.0007470796,2025-06-17 17:20:00+00:00
2,-0.0007949478,2025-06-17 17:25:00+00:00
3,0.0018544467,2025-06-17 17:30:00+00:00
3,0.0018062105,2025-06-17 17:35:00+00:00
2,0.0006457977,2025-06-17 17:40:00+00:00
1,-0.0013110853,2025-06-17 17:45:00+00:00
1,-0.002724715,2025-06-17 17:50:00+00:00
1,-0.0017045488,2025-06-17 17:55:00+00:00
1,-0.0014270478,2025-06-17 18:00:00+00:00
1,-0.0019755259,2025-06-17 18:05:00+00:00
1,-0.0019909844,2025-06-17 18:10:00+00:00
1,-0.0019110123,2025-06-17 18:15:00+00:00
1,-0.0010165515,2025-06-17 18:20:00+00:00
2,0.00018928303,2025-06-17 18:25:00+00:00
2,-0.0001064481,2025-06-17 18:30:00+00:00
3,0.0011605221,2025-06-17 18:35:00+00:00
3,0.0012493154,2025-06-17 18:40:00+00:00
3,0.0026374669,2025-06-17 18:45:00+00:00
3,0.0024239765,2025-06-17 18:50:00+00:00
3,0.0010682717,2025-06-17 18:55:00+00:00
2,0.0006213422,2025-06-17 19:00:00+00:00
3,0.0013107478,2025-06-17 19:05:00+00:00
3,0.0020452742,2025-06-17 19:10:00+00:00
3,0.0027639924,2025-06-17 19:15:00+00:00
3,0.0025587552,2025-06-17 19:20:00+00:00
3,0.001907257,2025-06-17 19:25:00+00:00
3,0.002637828,2025-06-17 19:30:00+00:00
3,0.0023893237,2025-06-17 19:35:00+00:00
3,0.0026315246,2025-06-17 19:40:00+00:00
3,0.0020748666,2025-06-17 19:45:00+00:00
3,0.0017322928,2025-06-17 19:50:00+00:00
3,0.0021786042,2025-06-17 19:55:00+00:00
3,0.0025311366,2025-06-17 20:00:00+00:00
3,0.0018379637,2025-06-17 20:05:00+00:00
3,0.0013646715,2025-06-17 20:10:00+00:00
2,0.00038955174,2025-06-17 20:15:00+00:00
2,0.0007612416,2025-06-17 20:20:00+00:00
2,0.0002420114,2025-06-17 20:25:00+00:00
2,-0.00015631958,2025-06-17 20:30:00+00:00
2,0.00014750176,2025-06-17 20:35:00+00:00
2,-0.00045119834,2025-06-17 20:40:00+00:00
1,-0.0013626831,2025-06-17 20:45:00+00:00
1,-0.0013663218,2025-06-17 20:50:00+00:00
1,-0.0022122131,2025-06-17 20:55:00+00:00
1,-0.0018257217,2025-06-17 21:00:00+00:00
1,-0.0018522888,2025-06-17 21:05:00+00:00
1,-0.0015014528,2025-06-17 21:10:00+00:00
1,-0.0014219002,2025-06-17 21:15:00+00:00
1,-0.0024824722,2025-06-17 21:20:00+00:00
1,-0.0013661485,2025-06-17 21:25:00+00:00
1,-0.0015811396,2025-06-17 21:30:00+00:00
1,-0.0014541529,2025-06-17 21:35:00+00:00
1,-0.0013807591,2025-06-17 21:40:00+00:00
2,-0.00020084177,2025-06-17 21:45:00+00:00
2,-0.00023935958,2025-06-17 21:50:00+00:00
2,0.00090754026,2025-06-17 21:55:00+00:00
2,0.00011228485,2025-06-17 22:00:00+00:00
2,0.00011819912,2025-06-17 22:05:00+00:00
2,-0.00023043108,2025-06-17 22:10:00+00:00
2,-7.680923e-05,2025-06-17 22:15:00+00:00
2,0.00052905985,2025-06-17 22:20:00+00:00
2,0.00055843475,2025-06-17 22:25:00+00:00
2,0.0002156828,2025-06-17 22:30:00+00:00
2,0.00032788242,2025-06-17 22:35:00+00:00
2,0.0005052057,2025-06-17 22:40:00+00:00
3,0.0014593494,2025-06-17 22:45:00+00:00
3,0.0014424128,2025-06-17 22:50:00+00:00
2,0.0007767644,2025-06-17 22:55:00+00:00
3,0.0032027133,2025-06-17 23:00:00+00:00
3,0.002570527,2025-06-17 23:05:00+00:00
3,0.0027717203,2025-06-17 23:10:00+00:00
3,0.0025998966,2025-06-17 23:15:00+00:00
3,0.0022835028,2025-06-17 23:20:00+00:00
3,0.0018161146,2025-06-17 23:25:00+00:00
3,0.0015301314,2025-06-17 23:30:00+00:00
2,0.00096856017,2025-06-17 23:35:00+00:00
3,0.0013583465,2025-06-17 23:40:00+00:00
2,0.00030088407,2025-06-17 23:45:00+00:00
2,0.000658186,2025-06-17 23:50:00+00:00
2,0.00011804738,2025-06-17 23:55:00+00:00
1,-0.001849523,2025-06-18 01:00:00+00:00
2,-0.00091948063,2025-06-18 01:05:00+00:00
1,-0.0010785135,2025-06-18 01:10:00+00:00
1,-0.0011138777,2025-06-18 01:15:00+00:00
2,-0.0009962039,2025-06-18 01:20:00+00:00
2,-0.00075460575,2025-06-18 01:25:00+00:00
2,-0.00054564065,2025-06-18 01:30:00+00:00
2,-0.00026255625,2025-06-18 01:35:00+00:00
1,-0.0016661407,2025-06-18 01:40:00+00:00
1,-0.001492172,2025-06-18 01:45:00+00:00
2,-0.000834727,2025-06-18 01:50:00+00:00
2,-0.00044852708,2025-06-18 01:55:00+00:00
2,-0.0009825357,2025-06-18 02:00:00+00:00
2,-0.0008849297,2025-06-18 02:05:00+00:00
1,-0.0018348624,2025-06-18 02:10:00+00:00
1,-0.0014366757,2025-06-18 02:15:00+00:00
1,-0.0012361705,2025-06-18 02:20:00+00:00
1,-0.001578199,2025-06-18 02:25:00+00:00
1,-0.0013633708,2025-06-18 02:30:00+00:00
1,-0.0011478786,2025-06-18 02:35:00+00:00
2,0.00027175358,2025-06-18 02:40:00+00:00
2,0.00045186462,2025-06-18 02:45:00+00:00
2,-0.0006228782,2025-06-18 02:50:00+00:00
2,-0.0004752978,2025-06-18 02:55:00+00:00
2,-7.9743404e-05,2025-06-18 03:00:00+00:00
2,-0.00080009445,2025-06-18 03:05:00+00:00
2,6.797333e-05,2025-06-18 03:10:00+00:00
2,-0.00025406954,2025-06-18 03:15:00+00:00
2,0.00010634181,2025-06-18 03:20:00+00:00
2,0.00089818856,2025-06-18 03:25:00+00:00
2,0.0008865143,2025-06-18 03:30:00+00:00
2,-0.00021270498,2025-06-18 03:35:00+00:00
1,-0.0017924957,2025-06-18 03:40:00+00:00
1,-0.0016797048,2025-06-18 03:45:00+00:00
1,-0.0014208112,2025-06-18 03:50:00+00:00
1,-0.001984795,2025-06-18 03:55:00+00:00
1,-0.0028296397,2025-06-18 04:00:00+00:00
1,-0.0027745028,2025-06-18 04:05:00+00:00
1,-0.0026832866,2025-06-18 04:10:00+00:00
1,-0.0028486662,2025-06-18 04:15:00+00:00
1,-0.003284431,2025-06-18 04:20:00+00:00
0,-0.004194673,2025-06-18 04:25:00+00:00
1,-0.0038233974,2025-06-18 04:30:00+00:00
1,-0.0026475585,2025-06-18 04:35:00+00:00
1,-0.0011981291,2025-06-18 04:40:00+00:00
1,-0.0013276914,2025-06-18 04:45:00+00:00
2,-0.0005531595,2025-06-18 04:50:00+00:00
2,0.0001331747,2025-06-18 04:55:00+00:00
3,0.0014040243,2025-06-18 05:00:00+00:00
3,0.002385185,2025-06-18 05:05:00+00:00
3,0.002749768,2025-06-18 05:10:00+00:00
3,0.002957563,2025-06-18 05:15:00+00:00
3,0.003259694,2025-06-18 05:20:00+00:00
3,0.0034238251,2025-06-18 05:25:00+00:00
3,0.0039832965,2025-06-18 05:30:00+00:00
3,0.003943365,2025-06-18 05:35:00+00:00
3,0.0038623076,2025-06-18 05:40:00+00:00
3,0.0036241754,2025-06-18 05:45:00+00:00
3,0.0035220543,2025-06-18 05:50:00+00:00
3,0.003444327,2025-06-18 05:55:00+00:00
3,0.0026828367,2025-06-18 06:00:00+00:00
3,0.0027549106,2025-06-18 06:05:00+00:00
3,0.0023610343,2025-06-18 06:10:00+00:00
3,0.0025056289,2025-06-18 06:15:00+00:00
3,0.0024634106,2025-06-18 06:20:00+00:00
3,0.0029719614,2025-06-18 06:25:00+00:00
3,0.0021903864,2025-06-18 06:30:00+00:00
3,0.0022280589,2025-06-18 06:35:00+00:00
3,0.0024017042,2025-06-18 06:40:00+00:00
3,0.0016491816,2025-06-18 06:45:00+00:00
3,0.0016457216,2025-06-18 06:50:00+00:00
3,0.0011825036,2025-06-18 06:55:00+00:00
3,0.0015428548,2025-06-18 07:00:00+00:00
2,0.00043627317,2025-06-18 07:05:00+00:00
2,0.00042451578,2025-06-18 07:10:00+00:00
2,0.00047747328,2025-06-18 07:15:00+00:00
2,-0.00017089535,2025-06-18 07:20:00+00:00
2,-0.0008041166,2025-06-18 07:25:00+00:00
1,-0.0017437665,2025-06-18 07:30:00+00:00
1,-0.0028002297,2025-06-18 07:35:00+00:00
1,-0.0028610113,2025-06-18 07:40:00+00:00
1,-0.0020853276,2025-06-18 07:45:00+00:00
1,-0.0029032533,2025-06-18 07:50:00+00:00
1,-0.0025477745,2025-06-18 07:55:00+00:00
1,-0.0029749193,2025-06-18 08:00:00+00:00
1,-0.002286489,2025-06-18 08:05:00+00:00
1,-0.0027316608,2025-06-18 08:10:00+00:00
1,-0.003320096,2025-06-18 08:15:00+00:00
1,-0.0029793917,2025-06-18 08:20:00+00:00
1,-0.0029242698,2025-06-18 08:25:00+00:00
1,-0.0019150022,2025-06-18 08:30:00+00:00
1,-0.0015649729,2025-06-18 08:35:00+00:00
1,-0.002202097,2025-06-18 08:40:00+00:00
1,-0.0017355013,2025-06-18 08:45:00+00:00
2,-0.00056993857,2025-06-18 08:50:00+00:00
1,-0.0012313707,2025-06-18 08:55:00+00:00
2,-0.0009926291,2025-06-18 09:00:00+00:00
2,-0.0008091929,2025-06-18 09:05:00+00:00
2,-0.00080667326,2025-06-18 09:10:00+00:00
2,-2.3646182e-05,2025-06-18 09:15:00+00:00
2,-0.0008128399,2025-06-18 09:20:00+00:00
1,-0.0012062512,2025-06-18 09:25:00+00:00
2,-0.0005351008,2025-06-18 09:30:00+00:00
2,0.0005973963,2025-06-18 09:35:00+00:00
3,0.0010827697,2025-06-18 09:40:00+00:00
2,0.00036071302,2025-06-18 09:45:00+00:00
2,0.0001684198,2025-06-18 09:50:00+00:00
3,0.0010702776,2025-06-18 09:55:00+00:00
3,0.0016382826,2025-06-18 10:00:00+00:00
3,0.0011024576,2025-06-18 10:05:00+00:00
3,0.001360327,2025-06-18 10:10:00+00:00
2,0.0008335476,2025-06-18 10:15:00+00:00
3,0.0020174829,2025-06-18 10:20:00+00:00
3,0.0025930202,2025-06-18 10:25:00+00:00
3,0.0012364193,2025-06-18 10:30:00+00:00
2,0.00032807622,2025-06-18 10:35:00+00:00
2,7.09245e-05,2025-06-18 10:40:00+00:00
2,0.0005999864,2025-06-18 10:45:00+00:00
2,-0.0004844947,2025-06-18 10:50:00+00:00
2,-0.0006999575,2025-06-18 10:55:00+00:00
2,-0.00083846797,2025-06-18 11:00:00+00:00
2,-0.0006613366,2025-06-18 11:05:00+00:00
2,-0.0009834206,2025-06-18 11:10:00+00:00
1,-0.0010189164,2025-06-18 11:15:00+00:00
1,-0.0011749875,2025-06-18 11:20:00+00:00
1,-0.0014850637,2025-06-18 11:25:00+00:00
1,-0.0010428638,2025-06-18 11:30:00+00:00
2,-0.0009189031,2025-06-18 11:35:00+00:00
2,-0.0007919341,2025-06-18 11:40:00+00:00
1,-0.001763434,2025-06-18 11:45:00+00:00
1,-0.001557637,2025-06-18 11:50:00+00:00
1,-0.001590046,2025-06-18 11:55:00+00:00
